"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"PLA2G7" 6.44438037526783e-68 -0.439138741234687 0.378 0.568 1.28887607505357e-64 "5" "PLA2G7"
"IFNG-AS1" 6.80295888252939e-66 0.435107322734841 0.673 0.582 1.36059177650588e-62 "5" "IFNG-AS1"
"IFNLR1.2" 7.62034740580358e-66 -0.315513122893133 0.966 0.723 1.52406948116072e-62 "5" "IFNLR1"
"NTM.3" 1.417536015081e-65 1.10534454069865 0.698 0.695 2.83507203016201e-62 "5" "NTM"
"PLD1.3" 3.28914858560859e-65 -0.363568253599664 0.497 0.852 6.57829717121719e-62 "5" "PLD1"
"SLC22A15" 3.67576951739699e-65 0.975914194708931 0.379 0.607 7.35153903479398e-62 "5" "SLC22A15"
"CNTNAP2" 6.53194188444691e-65 2.16070939791057 0.663 0.538 1.30638837688938e-61 "5" "CNTNAP2"
"TMEM163.3" 8.40023236056213e-65 -0.872126037321225 0.313 0.561 1.68004647211243e-61 "5" "TMEM163"
"DUSP1.3" 5.60330940521179e-64 -0.257252121837337 0.927 0.761 1.12066188104236e-60 "5" "DUSP1"
"LINC00278" 7.80005322868956e-64 -0.354477097924092 0.124 0.398 1.56001064573791e-60 "5" "LINC00278"
"CALD1" 7.8744759367691e-64 1.25357376229031 0.389 0.743 1.57489518735382e-60 "5" "CALD1"
"C22orf34.2" 1.0005212770029e-63 -0.568732077434018 0.99 0.877 2.0010425540058e-60 "5" "C22orf34"
"TNS1.2" 2.01214610929343e-63 0.378393284075863 0.433 0.729 4.02429221858686e-60 "5" "TNS1"
"NOVA1" 2.09469741614447e-63 0.910346130079327 0.404 0.677 4.18939483228894e-60 "5" "NOVA1"
"NRXN3" 2.62293999116673e-63 1.70994408957051 0.65 0.604 5.24587998233346e-60 "5" "NRXN3"
"AGFG1.1" 2.94674349473306e-63 -0.342952540486915 0.428 0.632 5.89348698946613e-60 "5" "AGFG1"
"LURAP1L-AS1" 1.67909652190971e-62 1.05215604553224 0.393 0.711 3.35819304381942e-59 "5" "LURAP1L-AS1"
"AFF3.5" 1.3501528473368e-61 -0.322236402025193 0.925 0.646 2.70030569467361e-58 "5" "AFF3"
"BCAS3" 1.03150548118407e-60 -0.528973724677749 0.582 0.873 2.06301096236813e-57 "5" "BCAS3"
"KCNIP4" 5.69687552607775e-60 0.738554277016728 0.802 0.751 1.13937510521555e-56 "5" "KCNIP4"
"MAPT" 9.12167755570543e-60 1.68619267599554 0.643 0.67 1.82433551114109e-56 "5" "MAPT"
"JAKMIP2" 5.80039328412016e-59 1.0654817585834 0.384 0.619 1.16007865682403e-55 "5" "JAKMIP2"
"SOBP.1" 7.28376557943782e-59 1.25142878779076 0.381 0.619 1.45675311588756e-55 "5" "SOBP"
"LINC01608" 2.12495983761895e-58 1.13497488046271 0.37 0.448 4.24991967523789e-55 "5" "LINC01608"
"RPS24.1" 1.23168939046994e-57 -0.380821140442528 0.502 0.598 2.46337878093989e-54 "5" "RPS24"
"NEK10.1" 2.21775236210425e-57 -0.477408059819219 0.507 0.643 4.4355047242085e-54 "5" "NEK10"
"RASGEF1C.3" 2.95013406812415e-57 -1.07652070813095 0.24 0.528 5.9002681362483e-54 "5" "RASGEF1C"
"RTTN.1" 9.2627246890469e-57 -0.738895600756625 0.612 0.734 1.85254493780938e-53 "5" "RTTN"
"ANKS1B.1" 1.90276372662075e-56 1.62046440059425 0.654 0.72 3.80552745324151e-53 "5" "ANKS1B"
"GRB10" 7.67518837802183e-56 1.15535317662517 0.388 0.631 1.53503767560437e-52 "5" "GRB10"
"AP000282.1" 1.71382727113443e-55 0.812353612197148 0.658 0.619 3.42765454226886e-52 "5" "AP000282.1"
"PLPP1.1" 2.6142096606735e-55 0.460655588913468 0.9 0.733 5.22841932134699e-52 "5" "PLPP1"
"MARCH3.2" 4.41721910004876e-55 -0.380525977877078 0.973 0.77 8.83443820009752e-52 "5" "MARCH3"
"LINC00609" 8.50348065251509e-55 1.98249397634226 0.68 0.707 1.70069613050302e-51 "5" "LINC00609"
"PTPRK" 1.87564020668764e-53 1.75860183710367 0.649 0.697 3.75128041337528e-50 "5" "PTPRK"
"FOS.4" 3.02992716484832e-53 -0.446611504585911 0.947 0.822 6.05985432969664e-50 "5" "FOS"
"DOCK1.2" 3.44892868044786e-53 1.42514557916511 0.67 0.701 6.89785736089573e-50 "5" "DOCK1"
"GNLY.1" 4.50527944736624e-53 -0.252772151748668 0.933 0.754 9.01055889473247e-50 "5" "GNLY"
"ANK2" 4.57905168853117e-51 0.758563297103926 0.761 0.8 9.15810337706234e-48 "5" "ANK2"
"KYNU" 8.2021240343297e-51 -0.705507180406681 0.922 0.701 1.64042480686594e-47 "5" "KYNU"
"RPLP2.3" 2.41993928355796e-50 -0.288507376040474 0.408 0.589 4.83987856711593e-47 "5" "RPLP2"
"MEF2C-AS1.1" 6.09806150080067e-50 -0.579365385432242 0.953 0.787 1.21961230016013e-46 "5" "MEF2C-AS1"
"UGCG.3" 7.05185305519096e-50 -0.728707233093758 0.617 0.674 1.41037061103819e-46 "5" "UGCG"
"IQCJ-SCHIP1" 9.61492997631745e-50 1.02808262696876 0.364 0.48 1.92298599526349e-46 "5" "IQCJ-SCHIP1"
"BTBD9" 9.99641696057979e-50 0.395168646524229 0.94 0.766 1.99928339211596e-46 "5" "BTBD9"
"ALPK3" 1.81412997378988e-49 -0.268658075794325 0.089 0.47 3.62825994757976e-46 "5" "ALPK3"
"ARNT2" 2.96871445910106e-49 0.964929670715776 0.384 0.543 5.93742891820212e-46 "5" "ARNT2"
"MEGF10" 5.48283705396345e-49 1.109088424635 0.393 0.588 1.09656741079269e-45 "5" "MEGF10"
"SUPT3H" 5.80039044651677e-49 0.254491339593031 0.884 0.676 1.16007808930335e-45 "5" "SUPT3H"
"HSPD1.1" 1.59914304934505e-48 -0.250784080727711 0.383 0.551 3.19828609869011e-45 "5" "HSPD1"
"SSBP2.1" 1.64215848226527e-48 0.504262175883852 0.989 0.832 3.28431696453054e-45 "5" "SSBP2"
"CCDC122" 6.68489783043366e-48 0.802981490673044 0.393 0.577 1.33697956608673e-44 "5" "CCDC122"
"FHIT" 1.19738487209553e-47 -0.601439082932033 0.714 0.895 2.39476974419106e-44 "5" "FHIT"
"LDB3" 2.39858666659539e-47 1.23275813018691 0.392 0.618 4.79717333319077e-44 "5" "LDB3"
"DAB1" 3.79405360984139e-47 -0.326290615220498 0.596 0.673 7.58810721968279e-44 "5" "DAB1"
"IL15.3" 4.06388320164152e-47 -0.442164955689615 0.816 0.756 8.12776640328305e-44 "5" "IL15"
"SETBP1.1" 4.21213071871571e-47 -0.418622130723817 0.933 0.615 8.42426143743143e-44 "5" "SETBP1"
"PTPN13" 6.83972798729445e-47 0.384292994727231 0.443 0.665 1.36794559745889e-43 "5" "PTPN13"
"CLIC4" 9.84293288453307e-47 0.980172822786377 0.408 0.65 1.96858657690661e-43 "5" "CLIC4"
"NPAS3.2" 1.96842227071735e-46 0.605561798501803 0.824 0.885 3.93684454143471e-43 "5" "NPAS3"
"GNAO1" 2.51500307008366e-46 1.321303470461 0.63 0.702 5.03000614016732e-43 "5" "GNAO1"
"TTTY14" 1.9081191777908e-45 0.473975968406192 0.265 0.423 3.8162383555816e-42 "5" "TTTY14"
"LSAMP.4" 6.0458053301325e-45 0.806203891102613 0.9 0.821 1.2091610660265e-41 "5" "LSAMP"
"SUMF1.1" 7.76229185263324e-45 0.451856764580737 0.977 0.781 1.55245837052665e-41 "5" "SUMF1"
"MLLT3.1" 1.19280560382665e-44 0.834458860845419 0.428 0.634 2.38561120765329e-41 "5" "MLLT3"
"GTDC1.1" 2.49730894263147e-44 0.748288755191068 0.848 0.648 4.99461788526295e-41 "5" "GTDC1"
"SH3RF3.1" 9.54312025886487e-44 -0.65406336334214 0.964 0.872 1.90862405177297e-40 "5" "SH3RF3"
"LINC00877" 9.67064423664258e-44 1.291371487746 0.394 0.582 1.93412884732851e-40 "5" "LINC00877"
"ADGRB3.3" 1.60375934250641e-43 1.27983677578022 0.671 0.604 3.20751868501282e-40 "5" "ADGRB3"
"SGCZ" 1.86208414384591e-43 0.493883139670679 0.632 0.554 3.72416828769182e-40 "5" "SGCZ"
"ALCAM.2" 8.96176541136291e-43 1.07437761152928 0.829 0.806 1.79235308227258e-39 "5" "ALCAM"
"FYN.1" 1.53894739459102e-42 0.882507574267219 0.423 0.667 3.07789478918204e-39 "5" "FYN"
"SPATS2L.4" 2.2140485037556e-42 0.27599892329651 0.444 0.672 4.42809700751121e-39 "5" "SPATS2L"
"CCDC18.1" 3.48900718604364e-42 -0.423921407523691 0.521 0.609 6.97801437208728e-39 "5" "CCDC18"
"STK39.1" 1.58922087093953e-41 1.15931500777267 0.477 0.847 3.17844174187905e-38 "5" "STK39"
"DOCK5.1" 1.89485983559391e-41 0.588477850949191 0.766 0.761 3.78971967118781e-38 "5" "DOCK5"
"PPFIA2" 1.91387494410822e-41 0.894492211358627 0.402 0.535 3.82774988821645e-38 "5" "PPFIA2"
"TANC2.3" 4.40787038040968e-41 0.571761804187488 0.977 0.859 8.81574076081935e-38 "5" "TANC2"
"NKAIN2" 1.66240471943699e-40 1.44454788676115 0.632 0.635 3.32480943887397e-37 "5" "NKAIN2"
"AL445623.2.1" 9.70153669784395e-40 -0.293037397288436 0.918 0.882 1.94030733956879e-36 "5" "AL445623.2"
"LINC00639.1" 1.89531524118295e-39 1.04552163241617 0.406 0.641 3.7906304823659e-36 "5" "LINC00639"
"PRR5L" 3.69130672595854e-39 1.49225527031902 0.414 0.785 7.38261345191709e-36 "5" "PRR5L"
"RASGRP3.2" 1.15190230446521e-38 0.553961899522088 0.425 0.58 2.30380460893043e-35 "5" "RASGRP3"
"NEXMIF.1" 1.75796620760275e-38 -0.375039749034468 0.794 0.487 3.5159324152055e-35 "5" "NEXMIF"
"ADD3.3" 1.77139136549492e-38 0.656443394936103 0.471 0.769 3.54278273098985e-35 "5" "ADD3"
"FOXO3.1" 5.52492546476274e-38 0.434675894301865 0.928 0.73 1.10498509295255e-34 "5" "FOXO3"
"CYSLTR1.1" 5.56998664933652e-38 -0.47122234098836 0.545 0.601 1.1139973298673e-34 "5" "CYSLTR1"
"AC093152.1" 1.18259606967758e-37 -0.66736858079243 0.933 0.658 2.36519213935516e-34 "5" "AC093152.1"
"KCTD1" 1.38310532663864e-37 0.614988708685391 0.461 0.655 2.76621065327727e-34 "5" "KCTD1"
"KLHL32" 1.99143841388898e-37 1.92599814218187 0.613 0.554 3.98287682777796e-34 "5" "KLHL32"
"GDAP1" 5.33158112494674e-37 0.270125002581925 0.498 0.626 1.06631622498935e-33 "5" "GDAP1"
"NR3C2.1" 5.88221026275809e-37 0.312176154620512 0.953 0.856 1.17644205255162e-33 "5" "NR3C2"
"SRGN.4" 1.22641411438017e-36 -1.03686205627273 0.949 0.861 2.45282822876034e-33 "5" "SRGN"
"PTN" 1.78336158981879e-36 0.630436528259779 0.508 0.764 3.56672317963758e-33 "5" "PTN"
"TNFAIP2.3" 1.91696291217825e-36 -0.611475507033999 0.957 0.807 3.83392582435649e-33 "5" "TNFAIP2"
"AF165147.1" 1.16221955736242e-35 0.826495069001494 0.413 0.557 2.32443911472483e-32 "5" "AF165147.1"
"TSBP1-AS1" 2.16013718700659e-35 0.40457578602041 0.75 0.707 4.32027437401318e-32 "5" "TSBP1-AS1"
"RNF144B" 3.56147935647996e-35 -0.895574132762731 0.395 0.536 7.12295871295992e-32 "5" "RNF144B"
"MRC1.5" 4.52010902961051e-35 -0.816106476083823 0.689 0.411 9.04021805922103e-32 "5" "MRC1"
"ADARB2" 4.6809105969191e-35 1.1216893878525 0.397 0.398 9.36182119383819e-32 "5" "ADARB2"
"HSPH1.1" 4.7896861921199e-35 -0.281061733400538 0.515 0.565 9.5793723842398e-32 "5" "HSPH1"
"BACH2" 1.70043577004466e-34 1.14179981851732 0.436 0.769 3.40087154008932e-31 "5" "BACH2"
"SPP1.4" 5.82079935132841e-34 -0.29160311771475 0.975 0.865 1.16415987026568e-30 "5" "SPP1"
"AC006148.1" 7.5032289363714e-33 0.955443130854071 0.459 0.682 1.50064578727428e-29 "5" "AC006148.1"
"TRAF3IP2-AS1.1" 4.35385508193156e-32 0.396922694503434 0.936 0.772 8.70771016386312e-29 "5" "TRAF3IP2-AS1"
"GNG2.1" 5.85030963899899e-32 -0.875824737328728 0.496 0.563 1.1700619277998e-28 "5" "GNG2"
"SGIP1.1" 1.20364856295349e-31 1.11034796462987 0.433 0.643 2.40729712590699e-28 "5" "SGIP1"
"MOB3B.1" 3.14595425864488e-31 0.810468803004858 0.422 0.558 6.29190851728976e-28 "5" "MOB3B"
"C12orf42.2" 5.265828625185e-31 -0.389856819632611 0.463 0.564 1.053165725037e-27 "5" "C12orf42"
"VSIG4" 7.04091930220883e-31 -0.754907085973918 0.122 0.39 1.40818386044177e-27 "5" "VSIG4"
"SERPINB9.3" 8.11339928509305e-31 -0.975548329612128 0.496 0.608 1.62267985701861e-27 "5" "SERPINB9"
"APOC1.1" 3.01894294969503e-30 -0.270035024373579 0.873 0.625 6.03788589939006e-27 "5" "APOC1"
"XKR6.1" 3.25525581798316e-30 -0.575229165713571 0.878 0.596 6.51051163596633e-27 "5" "XKR6"
"HDAC9" 3.56224476727904e-30 -0.433873911818623 0.992 0.925 7.12448953455807e-27 "5" "HDAC9"
"LMCD1-AS1.1" 4.10775250086052e-30 1.00307694866204 0.495 0.825 8.21550500172103e-27 "5" "LMCD1-AS1"
"AKAP6" 9.02547141220388e-30 1.0296561766564 0.636 0.708 1.80509428244078e-26 "5" "AKAP6"
"LINC02712.3" 1.45881113417486e-29 -0.85198815561193 0.915 0.762 2.91762226834972e-26 "5" "LINC02712"
"WDPCP.1" 2.15345277424676e-29 0.722208516992253 0.81 0.695 4.30690554849353e-26 "5" "WDPCP"
"AC079447.1" 2.63721939683122e-29 0.343237663067757 0.423 0.509 5.27443879366244e-26 "5" "AC079447.1"
"LINC00578.1" 3.20386516430161e-29 -0.544608100101605 0.455 0.546 6.40773032860322e-26 "5" "LINC00578"
"AMER2" 4.96152936877481e-29 1.02070159575878 0.423 0.554 9.92305873754962e-26 "5" "AMER2"
"KIF26B.2" 9.43941327762774e-29 -0.411456547429139 0.937 0.819 1.88788265552555e-25 "5" "KIF26B"
"PHACTR2" 1.04445529917139e-28 -0.569671971907081 0.827 0.63 2.08891059834279e-25 "5" "PHACTR2"
"FAM107B" 4.99978796596365e-28 1.42198526534824 0.632 0.807 9.99957593192729e-25 "5" "FAM107B"
"CREB5.1" 1.00198273915457e-27 1.15021515821733 0.61 0.621 2.00396547830913e-24 "5" "CREB5"
"DPH6-DT" 1.2282940698673e-27 0.467305511972087 0.512 0.692 2.45658813973459e-24 "5" "DPH6-DT"
"SLC16A7.1" 1.91204278303418e-27 0.409605064105988 0.643 0.7 3.82408556606835e-24 "5" "SLC16A7"
"TMEM161B-AS1" 2.45335743812778e-27 0.896613709271768 0.77 0.674 4.90671487625556e-24 "5" "TMEM161B-AS1"
"EYA2.5" 5.82582112857578e-27 -0.660214098133634 0.988 0.898 1.16516422571516e-23 "5" "EYA2"
"CGNL1.2" 7.57826304326287e-27 -0.440212164512569 0.978 0.781 1.51565260865257e-23 "5" "CGNL1"
"PGBD5" 2.13311665686862e-26 0.824250223004411 0.518 0.756 4.26623331373724e-23 "5" "PGBD5"
"GRID1" 9.49678609598296e-26 1.19103388927117 0.592 0.485 1.89935721919659e-22 "5" "GRID1"
"KCNIP1.3" 1.05604750343591e-25 -0.598854333956314 0.958 0.746 2.11209500687183e-22 "5" "KCNIP1"
"RYR2" 1.55427787594889e-25 0.771415516816314 0.466 0.65 3.10855575189777e-22 "5" "RYR2"
"MEIS2.1" 1.67730616460593e-25 1.13822915436291 0.474 0.772 3.35461232921186e-22 "5" "MEIS2"
"CDH20.3" 1.91470365772923e-25 0.770225217154329 0.64 0.668 3.82940731545846e-22 "5" "CDH20"
"GPR173" 2.0473250918904e-25 0.524992209307107 0.593 0.501 4.09465018378081e-22 "5" "GPR173"
"OTUD7A" 3.09892465065047e-25 1.4372218602566 0.609 0.559 6.19784930130093e-22 "5" "OTUD7A"
"KCNK13.1" 6.44851876753555e-25 -0.899635839758796 0.939 0.789 1.28970375350711e-21 "5" "KCNK13"
"DUBR" 1.37285979255992e-24 1.20058733694911 0.422 0.471 2.74571958511984e-21 "5" "DUBR"
"HRH1.4" 8.344336093512e-24 -0.532964744067644 0.948 0.757 1.6688672187024e-20 "5" "HRH1"
"BNC2" 1.17629980921603e-23 -1.3441532496892 0.965 0.901 2.35259961843205e-20 "5" "BNC2"
"ANLN" 1.57084710901604e-23 1.00377277877599 0.421 0.539 3.14169421803208e-20 "5" "ANLN"
"PLEKHA5.1" 6.14887758075614e-23 -0.279633114200309 0.837 0.798 1.22977551615123e-19 "5" "PLEKHA5"
"MIR222HG.2" 9.77571103762936e-23 -0.500585290470885 0.914 0.655 1.95514220752587e-19 "5" "MIR222HG"
"SCFD2.1" 1.38998288499377e-22 -0.356296642462957 0.554 0.622 2.77996576998754e-19 "5" "SCFD2"
"P4HA1.1" 2.90238354660974e-22 -0.51349497435725 0.931 0.703 5.80476709321948e-19 "5" "P4HA1"
"CD163L1.2" 4.32191268374987e-22 -0.292200021191917 0.259 0.406 8.64382536749974e-19 "5" "CD163L1"
"KCNMB2-AS1.3" 4.42242136544522e-22 -0.801569599632206 0.803 0.761 8.84484273089043e-19 "5" "KCNMB2-AS1"
"PBX1" 5.08003004696276e-22 1.26235279499434 0.449 0.67 1.01600600939255e-18 "5" "PBX1"
"MDGA2" 9.02875817600733e-22 0.43429342961389 0.657 0.616 1.80575163520147e-18 "5" "MDGA2"
"FAM20C.1" 1.26842008447393e-21 0.315014027406745 0.746 0.637 2.53684016894785e-18 "5" "FAM20C"
"TUBB8" 1.85073212924325e-21 -0.266660162069082 0.808 0.692 3.7014642584865e-18 "5" "TUBB8"
"ADGRE2" 2.70831931393253e-21 -0.294402326886026 0.253 0.351 5.41663862786506e-18 "5" "ADGRE2"
"CLEC5A.2" 3.20962420697496e-21 -0.319576207401747 0.96 0.734 6.41924841394992e-18 "5" "CLEC5A"
"NXN.1" 3.21136437747145e-21 -0.584654234848558 0.883 0.592 6.4227287549429e-18 "5" "NXN"
"GAS2L3.1" 4.70256348466964e-21 -0.269268604338284 0.977 0.704 9.40512696933928e-18 "5" "GAS2L3"
"GPM6B.1" 5.91005628646054e-21 1.18474393227696 0.617 0.653 1.18201125729211e-17 "5" "GPM6B"
"PAPOLG" 7.83330728879406e-21 -0.348675634892063 0.362 0.465 1.56666145775881e-17 "5" "PAPOLG"
"ANKRD28" 1.52173715830015e-20 0.98009059936776 0.493 0.771 3.0434743166003e-17 "5" "ANKRD28"
"RETREG1" 2.81845191710878e-20 1.38225887974202 0.43 0.528 5.63690383421756e-17 "5" "RETREG1"
"POLR2F" 2.86233487522119e-20 1.35058899716747 0.578 0.422 5.72466975044239e-17 "5" "POLR2F"
"CSGALNACT1.1" 3.21578418498913e-20 -0.563135450844456 0.931 0.797 6.43156836997827e-17 "5" "CSGALNACT1"
"AL589740.1" 3.22034751437823e-20 0.659996222820898 0.472 0.618 6.44069502875646e-17 "5" "AL589740.1"
"AP001636.3.4" 3.73213854610099e-20 -0.319112831690378 0.814 0.625 7.46427709220198e-17 "5" "AP001636.3"
"APBB2.1" 4.20352217764883e-20 1.50540988972524 0.588 0.622 8.40704435529767e-17 "5" "APBB2"
"PKP4.1" 5.17386931187784e-20 1.03584825911624 0.463 0.7 1.03477386237557e-16 "5" "PKP4"
"TBL1X.1" 5.2117034979662e-20 0.604238805361664 0.775 0.658 1.04234069959324e-16 "5" "TBL1X"
"KAZN.1" 1.22916453459595e-19 1.03661692644876 0.65 0.723 2.4583290691919e-16 "5" "KAZN"
"SLC11A1.3" 1.54364343272156e-19 -0.935557789624374 0.892 0.764 3.08728686544312e-16 "5" "SLC11A1"
"PELI1.3" 7.87220447025695e-19 -0.391350684755464 0.949 0.727 1.57444089405139e-15 "5" "PELI1"
"PRDM11.5" 8.49838429749902e-19 -0.362771495561159 0.89 0.684 1.69967685949981e-15 "5" "PRDM11"
"P2RY12.3" 9.19612656317871e-19 -1.09745185846735 0.938 0.873 1.83922531263574e-15 "5" "P2RY12"
"TPRG1.4" 1.05850629567648e-18 -0.583702893263236 0.965 0.848 2.11701259135295e-15 "5" "TPRG1"
"FAR2.2" 1.46920821270743e-18 -0.942102881549468 0.938 0.763 2.93841642541486e-15 "5" "FAR2"
"SASH1.2" 1.95069238104885e-18 1.17048183936581 0.458 0.679 3.90138476209769e-15 "5" "SASH1"
"B4GALT1.1" 2.25880411213591e-18 -0.902870550420655 0.825 0.739 4.51760822427182e-15 "5" "B4GALT1"
"LTBP1" 2.30419659234871e-18 0.832106560932677 0.455 0.64 4.60839318469743e-15 "5" "LTBP1"
"COBL" 2.75315564916047e-18 1.57009726538006 0.572 0.505 5.50631129832093e-15 "5" "COBL"
"KCTD8" 3.1614351906153e-18 1.07922877573042 0.591 0.548 6.3228703812306e-15 "5" "KCTD8"
"PIP5K1B.3" 4.52613464158163e-18 -0.630319845841415 0.869 0.698 9.05226928316326e-15 "5" "PIP5K1B"
"OLR1.2" 1.48570811556605e-17 -1.00647664355987 0.921 0.875 2.97141623113211e-14 "5" "OLR1"
"UBC.2" 3.24310552273268e-17 -0.344358306600102 0.648 0.645 6.48621104546535e-14 "5" "UBC"
"TGFBR1.2" 3.92963299139416e-17 -1.21990420463218 0.953 0.848 7.85926598278832e-14 "5" "TGFBR1"
"CD83.4" 7.03873312165179e-17 -0.751494650900732 0.975 0.909 1.40774662433036e-13 "5" "CD83"
"RAPGEF5" 9.66456441204832e-17 1.49928867607445 0.572 0.517 1.93291288240966e-13 "5" "RAPGEF5"
"IKZF2" 1.29031284694091e-16 0.386964114919677 0.327 0.427 2.58062569388182e-13 "5" "IKZF2"
"LINC02615" 1.85962105267404e-16 0.47795177377809 0.677 0.594 3.71924210534809e-13 "5" "LINC02615"
"LHFPL2.3" 4.37021490860952e-16 -0.535959467475313 0.968 0.903 8.74042981721905e-13 "5" "LHFPL2"
"SIPA1L1.1" 5.93217096512457e-16 0.424088010837036 0.955 0.826 1.18643419302491e-12 "5" "SIPA1L1"
"AC063944.1" 1.08086992624737e-15 0.705166709285822 0.458 0.61 2.16173985249475e-12 "5" "AC063944.1"
"NAALADL2.1" 1.23850118148757e-15 0.278183518927693 0.92 0.861 2.47700236297513e-12 "5" "NAALADL2"
"STPG2.1" 1.30344242655828e-15 0.475609688168442 0.861 0.801 2.60688485311655e-12 "5" "STPG2"
"DTHD1" 1.47257190635521e-15 0.283042808417261 0.613 0.577 2.94514381271041e-12 "5" "DTHD1"
"ENOX2" 2.14315677233548e-15 0.400918999903281 0.406 0.515 4.28631354467096e-12 "5" "ENOX2"
"SCD5" 2.68937950761948e-15 1.64451873131439 0.581 0.616 5.37875901523897e-12 "5" "SCD5"
"LINC00598" 3.70579183345873e-15 0.265899590369721 0.575 0.397 7.41158366691747e-12 "5" "LINC00598"
"NFKBID.1" 5.56368902557208e-15 -0.281782540526591 0.887 0.634 1.11273780511442e-11 "5" "NFKBID"
"LINC02642.1" 1.20110530700313e-14 -0.585633482036279 0.9 0.663 2.40221061400626e-11 "5" "LINC02642"
"APBA2.1" 1.74394421344903e-14 0.55446983778907 0.428 0.441 3.48788842689807e-11 "5" "APBA2"
"LAMA2.1" 2.40205074910419e-14 1.28857013074716 0.484 0.822 4.80410149820837e-11 "5" "LAMA2"
"MIR181A1HG" 4.92233968882874e-14 0.677829771096472 0.364 0.287 9.84467937765747e-11 "5" "MIR181A1HG"
"CACNA2D1" 2.29346388163151e-13 1.24281571267419 0.458 0.556 4.58692776326301e-10 "5" "CACNA2D1"
"P3H2.2" 3.09006022338991e-13 -0.705104981780836 0.919 0.739 6.18012044677982e-10 "5" "P3H2"
"CPVL" 3.37535322751585e-13 -0.931127022236423 0.862 0.775 6.75070645503169e-10 "5" "CPVL"
"SLC1A2.2" 5.04155721400109e-13 -0.278840024503189 0.793 0.678 1.00831144280022e-09 "5" "SLC1A2"
"POT1-AS1" 5.77371323407384e-13 0.368928880751449 0.522 0.518 1.15474264681477e-09 "5" "POT1-AS1"
"C15orf41.1" 6.37731045867376e-13 0.360021281161624 0.523 0.45 1.27546209173475e-09 "5" "C15orf41"
"NRG2" 8.53566521559904e-13 0.321757977420298 0.673 0.635 1.70713304311981e-09 "5" "NRG2"
"TUBA1A" 8.73966481864634e-13 0.652681184966218 0.455 0.556 1.74793296372927e-09 "5" "TUBA1A"
"ANKH.1" 1.48248287389692e-12 0.731701384292201 0.8 0.715 2.96496574779384e-09 "5" "ANKH"
"HDAC2-AS2" 1.51498037769569e-12 0.902774289374985 0.471 0.583 3.02996075539137e-09 "5" "HDAC2-AS2"
"SLAIN1" 1.84699920115285e-12 0.552419884809168 0.447 0.405 3.69399840230569e-09 "5" "SLAIN1"
"PHACTR3" 1.86408939862964e-12 1.21575863933427 0.566 0.592 3.72817879725928e-09 "5" "PHACTR3"
"FGFR2" 1.94421894711773e-12 1.32720962709021 0.458 0.627 3.88843789423547e-09 "5" "FGFR2"
"AC112206.2" 2.12682391526376e-12 0.533400668307007 0.458 0.564 4.25364783052751e-09 "5" "AC112206.2"
"GRID2.4" 2.36236071655383e-12 -0.691883198936251 0.937 0.861 4.72472143310767e-09 "5" "GRID2"
"PCSK6" 6.24476019516511e-12 1.32977032203406 0.559 0.583 1.24895203903302e-08 "5" "PCSK6"
"MS4A6A.2" 1.36062185160675e-11 -0.9161161232207 0.909 0.648 2.72124370321349e-08 "5" "MS4A6A"
"ZEB1.2" 1.7722905929481e-11 -0.839244864099146 0.932 0.744 3.54458118589619e-08 "5" "ZEB1"
"CACNB4.2" 1.8421727478716e-11 -0.298475220822609 0.615 0.468 3.6843454957432e-08 "5" "CACNB4"
"ABCC3.4" 2.14549547466113e-11 -0.355625658886734 0.946 0.83 4.29099094932226e-08 "5" "ABCC3"
"USP53.1" 3.52929656808117e-11 -0.619903359861125 0.898 0.653 7.05859313616234e-08 "5" "USP53"
"DPP10.4" 3.88841326288024e-11 0.662438841487804 0.995 0.924 7.77682652576048e-08 "5" "DPP10"
"CD226" 1.56967312731567e-10 -0.278236247515842 0.627 0.516 3.13934625463133e-07 "5" "CD226"
"FRY.1" 2.08287479103825e-10 0.71868898884375 0.665 0.683 4.16574958207649e-07 "5" "FRY"
"FBXL7.1" 2.56043250254475e-10 1.37620849071639 0.604 0.785 5.12086500508949e-07 "5" "FBXL7"
"DPYD.4" 3.20470574715359e-10 -0.67929496372534 0.711 0.851 6.40941149430719e-07 "5" "DPYD"
"AL033523.1" 3.76170915015344e-10 0.535965532914033 0.439 0.335 7.52341830030687e-07 "5" "AL033523.1"
"FMN1.2" 3.99562238205963e-10 -0.545624908667778 0.966 0.745 7.99124476411925e-07 "5" "FMN1"
"AOPEP" 4.84919279705193e-10 -0.349765146708305 0.59 0.732 9.69838559410386e-07 "5" "AOPEP"
"PDE1A" 6.14546123650617e-10 1.40679548613759 0.613 0.773 1.22909224730123e-06 "5" "PDE1A"
"TFRC.1" 6.8709654783771e-10 -0.311705149888867 0.62 0.499 1.37419309567542e-06 "5" "TFRC"
"IPCEF1.1" 1.19396419207879e-09 -0.761548837474191 0.985 0.872 2.38792838415759e-06 "5" "IPCEF1"
"DSCAM.3" 1.38246514511599e-09 -1.2518626306019 0.928 0.865 2.76493029023199e-06 "5" "DSCAM"
"CDH2" 2.10579695068005e-09 0.565090610789557 0.445 0.481 4.21159390136011e-06 "5" "CDH2"
"PIEZO2" 2.54293245750714e-09 1.54791045842875 0.467 0.672 5.08586491501427e-06 "5" "PIEZO2"
